id_left,1,2,3,4
66,9.469046094273471,22.488984473899492,13.019938379626023,7.101784570705103
67,13.274034036527382,58.62698366132927,164.81925595354832,100.66142477699931
69,11.205742387615114,21.392780921810672,26.48630018890845,1.0187038534195558
70,42.30041453857911,54.05052968818442,62.275610292908134,21.150207269289556
71,8.448324864593314,30.721181325793868,8.448324864593314,0.0
72,0.3688289406482881,2.7662170548621607,2.5818025845380164,0.3688289406482881
73,4.914512985035213,14.296765047375164,8.935478154609479,10.722573785531374
74,0.5032948662973489,9.05930759335228,26.17133304746214,25.164743314867444
75,8.308750049385896,29.482661465562856,18.761693659903635,3.4843145368392463
76,3.189018587601385,4.660873320340485,8.095201030065054,2.698400343355018
77,15.267039688881464,74.80849447551918,86.25877424218028,58.014750817749565
78,6.911858817630712,5.8750799949861054,4.492708231459964,0.34559294088153564
79,11.188868486472849,37.84470223365817,20.73231513669969,6.91077171223323
81,1.4696998382010238,1.2597427184580203,1.6796569579440273,0.0
82,8.511315285196597,15.05848088919398,7.20188216439712,0.0
83,3.3961744208451266,6.792348841690253,6.4527313996057405,1.4716755823662215
84,18.276455115736784,21.83021027713005,3.553755161393264,0.0
85,9.680190989278751,30.250596841496094,27.02386651173651,4.03341291219948
86,3.577432051538032,12.683622728180296,10.515482090884518,2.276547669160566
88,3.959652618793629,15.272945815346855,35.071208909315004,20.363927753795807
90,0.8776016997059574,0.4388008498529787,0.5850677998039715,0.0
91,2.8846201894062555,0.7692320505083349,1.1538480757625023,0.0
93,9.341513494106263,21.507205486430696,5.213867996710472,0.4344889997258727
94,8.698621600869778,29.100843173818895,15.973832394324502,0.632627025517802
95,10.897091378906607,35.80472881640742,12.648409636230882,2.1405000922852264
96,14.60962834163786,29.723036970918404,16.624749492208597,2.015121150570739
97,6.117042206506649,6.932647834040869,3.0585211032533244,0.6117042206506649
98,15.560274364154564,22.043722015885635,16.208619129327673,4.538413356211748
99,8.794081909330304,9.526922068441161,1.4656803182217173,1.099260238666288
100,21.566487163358847,38.28051471496195,16.714027551603106,3.234973074503827
101,8.761931068079857,15.33337936913975,5.3197438627627704,0.6258522191485613
103,3.867606456434824,5.549174480971704,3.699449653981136,0.336313604907376
104,0.9536523623225669,3.576196358709626,1.1920654529032086,0.47682618116128345
105,6.9652439144009906,9.531386409180303,3.2993260647162588,1.0997753549054197
106,4.0517094069138855,6.911739576500158,3.8133735594483626,1.1916792373276133
107,5.235581185336545,3.7085366729467193,1.745193728445515,0.21814921605568938
110,3.665618095447504,4.138601075505246,2.128423410259841,0.23649149002887124
111,1.5377762403272586,1.3669122136242298,1.0251841602181724,0.17086402670302872
112,2.9382043445407473,2.7982898519435686,0.9794014481802491,0.0
114,9.823639144452263,11.972560207301196,3.0698872326413325,0.4604830848961999
118,10.589822460174362,17.76936311114003,5.025678455675968,1.4359081301931338
121,3.6358756381265662,8.907895313410087,1.09076269143797,0.0
122,19.365201567424773,36.02828198590656,11.484014883007715,1.8014140992953278
123,0.4170341772405762,2.9192392406840333,0.0,0.0
124,1.9524089026658673,7.223912939863709,12.885898757594724,2.733372463732214
126,7.3532771817912,8.917804241746774,3.754864943893379,0.6258108239822299
127,0.4895613376863839,0.2797493358207908,0.9791226753727678,0.2797493358207908
129,2.288605617274813,3.560053182427487,0.8900132956068717,0.25428951303053476
130,7.351373015292787,6.126144179410656,1.559382154759076,0.11138443962564828
131,0.3284680284699217,0.5255488455518746,0.0,0.197080817081953
132,6.605512262991863,5.169531336254502,1.2923828340636254,0.14359809267373616
134,8.76733329645879,10.52079995575055,5.898024217617732,0.7970302996780719
135,1.6936287126987357,1.2419943893124061,0.5645429042329119,0.11290858084658237
139,1.446717483858957,5.786869935435828,5.786869935435828,0.0
140,3.542882601905096,7.321957377270532,3.779074775365436,1.0628647805715288
142,1.24873776044442,2.8096599609999453,1.4568607205184902,0.41624592014814005
143,6.814346779812388,6.039989191197344,3.252301872183185,0.3097430354460176
146,2.072436212201224,2.878383628057255,0.6908120707337412,0.575676725611451
147,2.7861750948053094,4.105942244976245,2.639534300341872,0.14664079446343734
148,0.8588387009150348,1.1809032137581728,1.1809032137581728,0.4294193504575174
150,0.5399755406188971,0.5399755406188971,0.1799918468729657,0.08999592343648286
152,0.1570952305322632,0.0,0.0,0.0
153,1.810949333510342,5.711455590301847,1.950253128395753,0.5572151795416437
154,1.7421374035723116,6.164486197255872,4.824380502200247,0.938073986538937
155,0.17928520203969794,0.26892780305954694,0.4482130050992449,0.0
156,2.2664434272193734,2.8330542840242168,1.359866056331624,0.339966514082906
160,2.658779180815514,3.084183849745996,1.8079698429545497,0.5317558361631028
161,1.7431212838522108,1.5380481916343036,0.3076096383268607,0.0
163,1.6794305975978492,2.575126916316702,0.7837342788789963,0.3358861195195698
164,2.067745895998895,0.3938563611426467,0.19692818057132336,0.0
165,0.5941171980438484,0.0,0.11882343960876968,0.0
166,1.7086970767079632,4.523021673638726,1.206139112970327,0.10051159274752725
168,1.9887878004397368,1.2105664872241877,1.1240974524224598,0.08646903480172768
169,1.7943158189979613,1.166305282348675,0.35886316379959227,0.08971579094989807
171,2.895909932601016,6.205521284145035,3.8612132434680215,0.4137014189430023
173,0.3152154624593978,0.1576077312296989,0.0,0.0
174,0.7954393111487276,0.17676429136638389,0.17676429136638389,0.17676429136638389
175,3.4557315396502553,5.958157826983199,6.553973609681519,0.7149789392379838
176,2.2022462136075984,2.516852815551541,1.5730330097197132,0.47190990291591395
178,0.53311165241003,1.386090296266078,0.53311165241003,0.0
179,1.088168537495314,0.544084268747657,0.2720421343738285,0.0
181,2.9799552724353777,4.00165422298465,2.9799552724353777,0.5959910544870756
182,0.0,0.8414010698154573,0.42070053490772863,0.14023351163590955
186,0.3542424850175801,0.7084849700351602,0.8265657983743536,0.23616165667838673
187,0.535826343067445,1.3395658576686125,1.2502614671573715,0.08930439051124082
188,1.291030002710122,3.098472006504293,2.1517166711835367,0.0
189,0.0,0.10279442203071622,0.0,0.10279442203071622
194,0.7497407401463458,1.7806342578475713,1.0308935177012255,0.09371759251829323
195,0.30323778695705494,0.40431704927607326,0.10107926231901831,0.0
197,0.6318352553806382,0.36104871736036465,0.7220974347207293,0.18052435868018232
204,0.2975913947330916,0.7439784868327289,0.5207849407829103,0.0
205,0.3409646214570405,0.0,0.0,0.0
206,1.5128016138565508,1.0085344092377004,0.0,0.0
208,0.5929834422340242,1.0377210239095425,0.37061465139626515,0.2964917211170121
209,0.0,0.29653804081013824,0.0,0.0
210,0.11350754415701751,0.45403017662807005,1.0215678974131577,0.22701508831403502
211,0.11554794660921659,0.0,0.23109589321843318,0.0
214,0.0,0.1881147030523709,0.0,0.0
215,0.7341275905226835,0.5505956928920127,0.18353189763067088,0.36706379526134175
217,0.1778555943225074,0.9782057687737906,0.3557111886450148,0.0
219,0.28715987814477345,0.6700397156711381,0.4785997969079558,0.09571995938159115
221,0.5885588992169579,0.7062706790603496,0.29427944960847896,0.0
222,0.14253538017333314,0.0,0.14253538017333314,0.0
223,0.9122071486745554,1.0946485784094664,0.3648828594698222,0.1824414297349111
225,0.32972126766694654,0.16486063383347327,0.08243031691673663,0.08243031691673663
229,0.4692624045257515,0.0,0.0,0.0
234,0.18215182810804276,0.27322774216206414,0.09107591405402138,0.3643036562160855
235,1.2726279815840864,1.1977675120791402,0.4491628170296776,0.07486046950494626
237,0.0,0.24296753931717188,0.16197835954478126,0.40494589886195315
239,0.38525696762486356,0.46230836114983626,0.5393597546748089,0.23115418057491813
242,0.5794225279256238,0.2897112639628119,0.0,0.0
247,0.29515002727054496,0.36893753408818125,0.29515002727054496,0.0
248,0.0,0.2850668516409243,0.0,0.0
249,2.4390589174490453,2.5177382373667565,0.9441518390125336,0.0
251,1.5564234120039324,3.2101232872581105,2.8210174342571275,0.19455292650049155
252,0.09215207827802961,0.03071735942600987,0.03071735942600987,0.0
254,0.47617368922956266,2.499911868455204,2.142781601533032,0.11904342230739066
256,0.12097732324734584,0.0,0.0,0.0
258,1.2874384293844754,1.1035186537581216,0.36783955125270723,0.0
260,4.273781054822172,6.410671582233258,3.8966827264555097,0.7541966567333245
261,0.16907922277114346,0.25361883415671516,0.0,0.0
262,0.17447341383755352,0.17447341383755352,0.08723670691877676,0.08723670691877676
263,0.08207932394036413,0.7387139154632772,0.16415864788072826,0.0
268,2.7205751134868983,1.8137167423245988,0.7254866969298395,0.4534291855811497
273,0.0,0.0687000980717955,0.137400196143591,0.03435004903589775
274,0.055256422157604165,0.0,0.0,0.0
275,1.7281405141291701,3.4562810282583403,0.9426220986159111,0.15710368310265183
279,0.5745273959783274,0.11490547919566547,0.0,0.0
280,0.08609836042144936,0.08609836042144936,0.08609836042144936,0.0
281,0.25954366202068874,1.9033201881517174,1.2977183101034437,0.0
287,0.42870416955318374,0.21435208477659187,0.0,0.0
290,0.06012950056027695,0.30064750280138475,0.06012950056027695,0.0
295,0.0,0.17441646220738585,0.0,0.0
296,0.0,0.2941807846625598,0.1961205231083732,0.0
300,0.32438595502908746,0.51901752804654,0.25950876402327,0.0648771910058175
304,0.14907070529698105,0.07453535264849052,0.07453535264849052,0.0
305,0.0,0.0,0.0,0.09208536468919883
307,0.0,0.07687872533660887,0.0,0.0
310,0.6376935716547435,1.5145222326800156,0.2391350893705288,0.07971169645684294
311,0.0,0.09747649950935607,0.0,0.0
312,0.10370578636470619,0.0,0.0,0.0
316,0.0,0.0,0.18218953845879846,0.0
318,0.38584975364153684,1.350474137745379,0.19292487682076842,0.19292487682076842
321,0.2131950886823405,0.2131950886823405,0.31979263302351074,0.0
322,0.16699637862389463,0.0,0.055665459541298215,0.055665459541298215
323,0.0,0.0,0.2801277961132644,0.0
324,0.7193644405495744,0.3596822202747872,0.6294438854808776,0.0899205550686968
325,0.0,0.17907688855186069,0.0,0.0
327,1.5986825544803804,1.5986825544803804,0.3197365108960761,0.15986825544803804
331,1.2367227506554377,1.3054295701362955,0.4809477363660036,0.0
332,0.0,0.0,0.08953810266467827,0.0
335,0.34012234458533813,0.47617128241947343,0.06802446891706763,0.0
336,0.5563896697175724,0.23845271559324532,0.07948423853108177,0.07948423853108177
337,0.1658768589122541,0.0,0.08293842945612705,0.0
340,0.25946894087842737,0.25946894087842737,0.3243361760980342,0.25946894087842737
341,0.13583843097331944,0.27167686194663887,0.27167686194663887,0.06791921548665972
343,0.6210251988308844,0.46576889912316327,0.23288444956158164,0.0
349,0.5399698228850923,0.3856927306322088,0.2314156383793253,0.0
354,0.059448171940793514,0.0,0.0,0.0
356,0.18644232752188325,0.06214744250729441,0.06214744250729441,0.0
358,0.04585127404701554,0.09170254809403108,0.1375538221410466,0.04585127404701554
361,0.0,0.0,0.17799229006169395,0.0
367,1.2031610747779078,1.8047416121668616,0.0,0.20052684579631797
369,0.06545483209548851,0.0,0.19636449628646555,0.0
370,0.11935479995730491,0.23870959991460983,0.17903219993595737,0.17903219993595737
372,0.2231796653346422,0.14878644355642812,0.14878644355642812,0.2231796653346422
376,0.0,0.06626162235266891,0.0,0.0
383,0.05867149722933714,0.2933574861466857,0.2933574861466857,0.0
385,0.14885429754998855,0.07442714877499428,0.0,0.0
391,0.1977619038598119,0.1318412692398746,0.0659206346199373,0.0
400,0.0,0.2300809775295263,0.17256073314714473,0.0
405,0.058737251212670635,0.058737251212670635,0.0,0.058737251212670635
409,0.0908750907754791,0.0908750907754791,0.0,0.0
410,0.0,0.06266960772447046,0.12533921544894092,0.0
412,0.02077170693741128,0.0,0.0,0.02077170693741128
417,0.12316493566356504,0.24632987132713008,0.041054978554521684,0.041054978554521684
422,0.886754894032947,0.6967359881687442,0.3800378117284059,0.3166981764403382
426,0.0,0.0,0.17394905598962146,0.0
430,0.0,0.12273899999891986,0.06136949999945993,0.06136949999945993
439,0.07179750686281525,0.574380054902522,0.21539252058844574,0.07179750686281525
448,0.07891261523467719,0.0,0.0,0.0
451,0.13740311180072817,0.0,0.27480622360145635,0.0
453,0.0564246463673038,0.282123231836519,0.2256985854692152,0.0564246463673038
457,0.0,0.0,0.0,0.07164762276949735
468,0.0,0.0,0.24374071177506348,0.0
471,0.0,0.2746309693603828,0.0,0.0
474,0.0,0.05081525363262874,0.07622288044894311,0.0
483,0.0,0.04539680890651804,0.0,0.0
491,0.037817066328509535,0.11345119898552859,0.0,0.0
505,0.0,0.13222981877914988,0.0,0.04407660625971663
512,0.023583598120151313,0.0,0.07075079436045394,0.023583598120151313
517,0.0,0.0,0.019172064772036333,0.0
522,0.05325100248261657,0.05325100248261657,0.10650200496523314,0.0
523,0.0,0.1119568173698855,0.0,0.0
535,0.028855730415697948,0.0,0.0,0.0
569,0.0,0.0,0.7706549672629505,0.0
570,0.0,0.0,0.02215890009073416,0.0
571,0.8334753854799551,4.167376927399776,2.407817780275426,0.3704335046577579
572,1.51765793408489,2.4996718914339366,0.9820139573490465,0.44636998061320293
573,0.467649009244882,0.5455905107856956,0.8573565169489503,0.0
574,1.670672583104685,1.4068821752460505,0.43965067976439076,0.0
575,0.061758487200965086,0.12351697440193017,0.0,0.0
576,0.23078956053452193,0.07692985351150732,0.0,0.0
577,0.37255992680190353,0.22353595608114213,0.37255992680190353,0.07451198536038071
578,0.6238197894217379,0.3465665496787433,1.2476395788434758,0.06931330993574865
579,0.24727197046322133,0.49454394092644266,0.24727197046322133,0.08242399015440711
580,1.260729997379784,1.4408342827197533,0.8404866649198561,0.0
582,0.12623928202957815,0.2524785640591563,0.18935892304436722,0.06311964101478908
583,0.07598579339041524,0.22795738017124573,0.07598579339041524,0.0
591,0.0997461822780458,0.0997461822780458,0.0997461822780458,0.0
592,0.1887511335085486,0.0,0.06291704450284953,0.0
594,0.0,0.046258432727225386,0.18503373090890154,0.046258432727225386
600,0.04920389440514899,0.0,0.04920389440514899,0.0
603,0.0,0.0,0.0,0.09170629906103266
